137.854,1000,37870
143.088,1000,37870
143.803,1000,37870
144.071,1000,37870
141.298,1000,37870
133.386,1000,37870
134.557,1000,37870
140.603,1000,37870
130.376,1000,37870
141.839,1000,37870
140.989,1000,37870
131.147,1000,37870
142.22,1000,37870
139.557,1000,37870
132.256,1000,37870
141.845,1000,37870
137.037,1000,37870
135.619,1000,37870
133.017,1000,37870
140.841,1000,37870
142.956,1000,37870
133.011,1000,37870
139.142,1000,37870
143.86,1000,37870
131.75,1000,37870
139.894,1000,37870
140.494,1000,37870
129.505,1000,37870
139.105,1000,37870
140.333,1000,37870
131.667,1000,37870
140.129,1000,37870
140.18,1000,37870
136.207,1000,37870
139.173,1000,37870
139.888,1000,37870
143.368,1000,37870
142.869,1000,37870
129.546,1000,37870
138.217,1000,37870
139.444,1000,37870
130.782,1000,37870
140.733,1000,37870
142.163,1000,37870
200.939,2000,37042
182.379,2000,37258
177.859,2000,38026
216.316,2000,38834
246.622,2000,40378
301.267,2000,40576
377.547,2000,41094
335.454,2000,42772
400.688,2000,44632
421.764,2000,42262
390.714,2000,40010
395.334,2000,39850
469.023,2000,41016
448.579,2000,44578
515.335,2000,47486
662.667,2000,50118
721.1,2000,52154
875.268,2000,53576
780.679,2000,54134
1056.29,2000,53860
1120.04,2000,52748
1086.87,2000,50668
1033.04,2000,47532
1199.41,2000,43520
1104.69,2000,40648
1078,2000,39532
1107.88,2000,39514
2005.13,2000,39966
207.546,2000,37042
188.713,2000,37258
178.449,2000,38026
220.317,2000,38834
251.957,2000,40378
312.945,2000,40576
379.312,2000,41094
332.835,2000,42772
402.347,2000,44632
418.166,2000,42262
386.649,2000,40010
392.666,2000,39850
469.412,2000,41016
447.691,2000,44578
516.198,2000,47486
649.235,2000,50118
711.277,2000,52154
872.036,2000,53576
764.024,2000,54134
1049.99,2000,53860
1109.09,2000,52748
1059.03,2000,50668
1001.2,2000,47532
1166.39,2000,43520
1087.87,2000,40648
1085.86,2000,39532
1098.77,2000,39514
1985.81,2000,39966
1515.79,2000,40382
1588.49,2000,40460
1558.96,2000,40218
1618.44,2000,39602
1515.19,2000,38870
1578.99,2000,38404
1682.68,2000,37976
1761.35,2000,37658
1845.01,2000,37426
3473.64,2000,37298
3475.3,2000,37038
3325.3,2000,36678
3524.76,2000,36434
3584.85,2000,36124
3753.98,2000,35972
3666.97,2000,35940
2849.86,2000,35848
3655.11,2000,35920
2810.51,2000,35982
2660.35,2000,36062
3248.41,2000,36082
2118.11,2000,36148
2058.98,2000,36168
3332.85,2000,36132
3151,2000,35856
3343.5,2000,35508
2889.28,2000,35140
2843.95,2000,34902
2795.41,2000,34968
14.0775,1000,22628
16.4402,1000,22628
19.2536,1000,22628
21.6124,1000,22628
25.9709,1000,22628
29.7656,1000,22628
32.5113,1000,22628
36.7409,1000,22628
40.6167,1000,22628
44.3132,1000,22628
2703.98,2000,34878
53.4879,1000,22628
50.9977,1000,22628
57.6106,1000,22628
60.8628,1000,22628
67.8159,1000,22628
71.5751,1000,22628
2543.4,2000,34876
74.8875,1000,22628
77.9099,1000,22628
83.8583,1000,22628
87.2863,1000,22628
91.3831,1000,22628
2325.94,2000,34732
92.9406,1000,22628
98.4879,1000,22628
100.924,1000,22628
2139.04,2000,34646
103.815,1000,22628
108.483,1000,22628
110.165,1000,22628
1927.56,2000,34572
142.211,1000,22628
113.669,1000,22628
117.913,1000,22628
1764.3,2000,34476
122.102,1000,22628
124.908,1000,22628
1699.83,2000,34376
127.274,1000,22628
128.756,1000,22628
1606.76,2000,34290
131.482,1000,22628
131.572,1000,22628
1500.29,2000,34318
130.539,1000,22628
136.075,1000,22628
1408.78,2000,34292
135.981,1000,22628
1325.62,2000,34204
136.652,1000,22628
139.537,1000,22628
1247.59,2000,34184
138.714,1000,22628
1198.84,2000,34128
136.539,1000,22628
138.319,1000,22628
1105.06,2000,34076
144.674,1000,22628
1064.83,2000,34144
143.815,1000,22628
1059.12,2000,34398
149.365,1000,22628
765.284,2000,34624
146.49,1000,22628
980.022,2000,34828
655.645,2000,34872
149.265,1000,22628
614.444,2000,34776
166.481,1000,22628
910.06,2000,34604
175.956,1000,22628
864.605,2000,34418
153.186,1000,22628
889.274,2000,34108
155.204,1000,22628
838.12,2000,33800
183.436,1000,22628
783.559,2000,33368
189.818,1000,22628
783.128,2000,33128
188.907,1000,22628
784.895,2000,33060
195.089,1000,22628
196.946,1000,22628
191.281,1000,22628
194.195,1000,22628
194.361,1000,22628
196.051,1000,22628
191.799,1000,22628
194.759,1000,22628
194.591,1000,22628
194.255,1000,22628
195.44,1000,22628
201.469,1000,22628
199.2,1000,22628
202.524,1000,22628
203.978,1000,22628
200.105,1000,22628
200.989,1000,22628
204.164,1000,22628
204.968,1000,22628
207.434,1000,22628
206.424,1000,22628
208.845,1000,22628
208.913,1000,22628
203.077,1000,22628
215.673,1000,22628
208.74,1000,22628
205.583,1000,22628
206.376,1000,22628
207.042,1000,22628
209.744,1000,22628
204.416,1000,22628
205.699,1000,22628
207.742,1000,22628
207.009,1000,22628
210.768,1000,22628
203.269,1000,22628
204.566,1000,22628
200.482,1000,22628
203.767,1000,22628
215.907,1000,22628
198.434,1000,22628
215.318,1000,22628
203.636,1000,22628
199.807,1000,22628
200.752,1000,22628
206.428,1000,22628
197.206,1000,22628
202.462,1000,22628
191.568,1000,22628
188.776,1000,22628
193.965,1000,22628
190.776,1000,22628
189.776,1000,22628
201.047,1000,22628
198.785,1000,22628
190.964,1000,22628
198.42,1000,22628
188.872,1000,22628
195.805,1000,22628
211.983,1000,22628
192.822,1000,22628
194.57,1000,22628
199.848,1000,22628
194.541,1000,22628
16.9654,1000,22628
20.7494,1000,22628
23.75,1000,22628
26.207,1000,22628
29.8083,1000,22628
34.9443,1000,22628
38.9901,1000,22628
43.4619,1000,22628
44.7712,1000,22628
49.4512,1000,22628
51.8115,1000,22628
56.5033,1000,22628
62.079,1000,22628
64.0079,1000,22628
75.4491,1000,22628
81.8571,1000,22628
86.8142,1000,22628
87.0532,1000,22628
94.6515,1000,22628
103.595,1000,22628
108.308,1000,22628
106.214,1000,22628
115.381,1000,22628
122.753,1000,22628
130.173,1000,22628
125.645,1000,22628
131.385,1000,22628
146.267,1000,22628
149.332,1000,22628
153.972,1000,22628
161.865,1000,22628
163.526,1000,22628
175.427,1000,22628
179.406,1000,22628
186.812,1000,22628
189.472,1000,22628
202.909,1000,22628
205.978,1000,22628
211.666,1000,22628
219.553,1000,22628
230.37,1000,22628
232.893,1000,22628
236.226,1000,22628
247.357,1000,22628
247.604,1000,22628
254.286,1000,22628
259.09,1000,22628
275.621,1000,22628
286.084,1000,22628
291.607,1000,22628
294.989,1000,22628
310.899,1000,22628
306.817,1000,22628
306.497,1000,22628
305.741,1000,22628
326.436,1000,22628
330.908,1000,22628
330.989,1000,22628
351.945,1000,22628
351.078,1000,22628
359.715,1000,22628
365.594,1000,22628
369.37,1000,22628
389.036,1000,22628
389.653,1000,22628
401.209,1000,22628
411.312,1000,22628
411.315,1000,22628
425.077,1000,22628
417.151,1000,22628
559.433,1000,22628
572.214,1000,22628
601.851,1000,22628
600.176,1000,22628
589.177,1000,22628
592.726,1000,22628
639.142,1000,22628
638.061,1000,22628
628.088,1000,22628
660.849,1000,22628
667.054,1000,22628
656.452,1000,22628
712.309,1000,22628
683.095,1000,22628
735.545,1000,22628
710.446,1000,22628
759.11,1000,22628
730.767,1000,22628
783.192,1000,22628
754.874,1000,22628
785.711,1000,22628
815.138,1000,22628
799.349,1000,22628
830.222,1000,22628
855.307,1000,22628
793.281,1000,22628
805.152,1000,22628
816.383,1000,22628
787.605,1000,22628
820.182,1000,22628
815.072,1000,22628
799.979,1000,22628
834.743,1000,22628
836.429,1000,22628
835.443,1000,22628
838.098,1000,22628
837.061,1000,22628
838.596,1000,22628
839.647,1000,22628
823.151,1000,22628
827.012,1000,22628
831.966,1000,22628
828.86,1000,22628
828.258,1000,22628
826.504,1000,22628
828.959,1000,22628
820.083,1000,22628
820.04,1000,22628
831.151,1000,22628
833.762,1000,22628
835.554,1000,22628
830.26,1000,22628
829.478,1000,22628
824.169,1000,22628
826.881,1000,22628
822.57,1000,22628
823.526,1000,22628
829.169,1000,22628
821.426,1000,22628
820.265,1000,22628
822.003,1000,22628
824.785,1000,22628
824.685,1000,22628
819.522,1000,22628
817.091,1000,22628
816.34,1000,22628
821.546,1000,22628
819.447,1000,22628
826.493,1000,22628
823.476,1000,22628
827.012,1000,22628
830.878,1000,22628
820.359,1000,22628
825.36,1000,22628
823.873,1000,22628
823.368,1000,22628
819.626,1000,22628
825.29,1000,22628
825.048,1000,22628
811.234,1000,22628
818.047,1000,22628
824.947,1000,22628
820.893,1000,22628
823.883,1000,22628
821.347,1000,22628
827.47,1000,22628
812.41,1000,22628
834.395,1000,22628
822.331,1000,22628
845.554,1000,22628
838.951,1000,22628
843.484,1000,22628
825.339,1000,22628
845.373,1000,22628
846.109,1000,22628
844.197,1000,22628
846.137,1000,22628
847.296,1000,22628
847.9,1000,22628
847.687,1000,22628
850.793,1000,22628
850.632,1000,22628
847.647,1000,22628
849.583,1000,22628
845.507,1000,22628
836.235,1000,22628
844.321,1000,22628
834.433,1000,22628
841.299,1000,22628
844.66,1000,22628
838.288,1000,22628
844.378,1000,22628
843.963,1000,22628
848.967,1000,22628
846.123,1000,22628
850.672,1000,22628
857.427,1000,22628
854.324,1000,22628
858.988,1000,22628
856.33,1000,22628
855.459,1000,22628
854.696,1000,22628
854.645,1000,22628
856.974,1000,22628
841.071,1000,22628
861.331,1000,22628
856.453,1000,22628
856.839,1000,22628
862.421,1000,22628
858.381,1000,22628
854.076,1000,22628
856.257,1000,22628
854.922,1000,22628
842.446,1000,22628
852.258,1000,22628
853.492,1000,22628
855.882,1000,22628
846.445,1000,22628
853.76,1000,22628
848.321,1000,22628
822.319,1000,22628
835.988,1000,22628
808.793,1000,22628
800.251,1000,22628
858.692,1000,22628
859.09,1000,22628
860.896,1000,22628
806.21,1000,22628
854.861,1000,22628
851.099,1000,22628
841.419,1000,22628
839.459,1000,22628
825.057,1000,22628
831.286,1000,22628
838.351,1000,22628
807.679,1000,22628
840.198,1000,22628
806.895,1000,22628
841.786,1000,22628
806.769,1000,22628
841.571,1000,22628
815.852,1000,22628
842.239,1000,22628
805.106,1000,22628
853.608,1000,22628
812.349,1000,22628
855.701,1000,22628
832.036,1000,22628
838.166,1000,22628
842.764,1000,22628
